channelId,textDisplay,likeCount,publishedAt,updatedAt
UCZfwvxq8o3vnO7UJ5bO7Bpg,"It was the best high-level explanation  of AI Agents by assign the LLM as incharge, and, also highlighting the programatic approach of Compound AI Systems. And the example which concrete the logic of how AI Agents would be doing the complex tasks.",1,2024-08-09T22:52:16Z,2024-08-09T22:52:16Z
UCYLJ6VljNbTz9_kJT7NhD7A,Maya is all that. Come on now!,0,2024-08-09T18:56:24Z,2024-08-09T18:56:24Z
UCBUOCGz7RACvb9K0f8dCPAA,"Whoa, that sounds wonderful to use AI agents to automate monotonous chores like data entry! SmythOS and how it facilitates that form of AI cooperation have always piqued my interest. Having AI do these chores can free up a ton of creative time! #aitools #smythOS",0,2024-08-08T10:14:14Z,2024-08-08T10:14:14Z
UCwmuZ2-eHXO_6P7BZ3xIc2Q,"Jesus, I was not expecting this to be this good! Incredible value in such little time!",0,2024-08-08T08:52:32Z,2024-08-08T08:52:32Z
UCGoTklsmW8hCktJBKg9SVRw,It's light board ..recorded normally and then flipped entire video.. simple..,0,2024-08-08T08:28:50Z,2024-08-08T08:28:50Z
UCLKPCwuuuKl8LyXv4cw5fyA,"Remarkable clarity, excellent explanation!!",0,2024-08-08T07:41:01Z,2024-08-08T07:41:01Z
UCHQ1knYiYfn265pXQLdPLdw,Very nice. But how can all this be implemented in a script? How is it done practically?,0,2024-08-07T18:57:45Z,2024-08-07T18:57:45Z
UCtfsL8YN883PD3sLwirn_0A,"Note, explained all this while writing in reverse.",0,2024-08-07T12:20:43Z,2024-08-07T12:20:43Z
UChpOv1MrKQOHhYze8gos6fg,Amazing! This girl clearly does not understand the concept of vacation.,1,2024-08-07T08:04:21Z,2024-08-07T08:04:21Z
UCj2liuQc-wwxC98AkDTomUA,Thank you so much for this. This will help me in my project,0,2024-08-06T23:14:19Z,2024-08-06T23:14:19Z
UC4Sd2iEKFhnMEjqeWfyVG0w,"We all know that AI operates on massive amounts of data from the crowd and follows the commands we input. What if we divided the AI's brain mechanism into three main parts: 1. Random real data (instead of waiting for human input), 2. Correcting random data, saving corrections, and looping (similar to the body's immune system remembering how to eliminate pathogens), and 3. Genetic code (the defined behaviors and rules of AI)?

For example, humans have different personalities. Some are born perfect, intelligent, and cheerful, while others are aggressive. (To create behaviors that lead to progress and safety, we can remove negative traits, similar to genetic engineering.) For instance, greed leads to decline, aggression and anger lead to violence, and delusion or stupidity hinder progress. In summary, we can remove these three emotions.

(Expected outcome)
Create errors and successes for AI to learn from various error data through looping, memorization, and self-improvement, similar to human behavior that seeks self-development.

In conclusion, to create AI that closely resembles humans, we need to integrate the brain mechanism and the crowd. Comparing the crowd to clear water and the brain mechanism to red color, when we combine them, we get red water.

AI brain: Red water.",0,2024-08-06T18:49:20Z,2024-08-06T18:49:20Z
UCTQUIG7MSjZL0nMQOQh-JhQ,"Agents are important.
PowerPoint is also very important to be able to organize an effective presentation and avoid wasting time during the presentation writing unreadable text that nobody can read!
I don't understand 5his!",0,2024-08-06T14:25:17Z,2024-08-06T14:25:17Z
UCJkJe1EDRB0tYfCZ8-mpOVQ,"""how to spend energy to answer questions you already know the answer to"" 😅",0,2024-08-06T09:54:48Z,2024-08-06T09:54:48Z
UCJkJe1EDRB0tYfCZ8-mpOVQ,"I don't get the purpose of this system. Sun screen has absolutely no connection to my vacation day allotment. Also to stay safe just use factor 50 sunscreen irrespective of the time you want to spend in the sun. The number of sun hours is not a determining factor, just uv radiation is, and that's typically high even in overcast weather, so there's really no need to look at the weather report. This must be the worst explanation of agents ever.",0,2024-08-06T09:44:29Z,2024-08-06T09:51:59Z
UCHSMZuQR7Sl8pi5d_QTtqIw,Maybe use animations and diagrams?,0,2024-08-06T09:26:54Z,2024-08-06T09:26:54Z
UCqlflhPjrdngaPnfNzR97xg,Welcome to the era of agentic-systems(if our grid doesn't collapse) so GLHF,0,2024-08-06T08:45:12Z,2024-08-06T08:45:59Z
UCgfnp1LvJquYqOH2ZwBw-Gw,"AI Agent models are broad, complex and yet customizable to the instances,  It can retrieve data from our past inputs and give relevant outputs by doing all sorts of thinking, reasoning and iterations.",0,2024-08-05T18:03:47Z,2024-08-05T18:03:47Z
UCvihDH5wmehAIQzGXzsQv-A,Bravo 👏,0,2024-08-05T14:51:44Z,2024-08-05T14:51:44Z
UClQmY9rFTfmD_rEW3FxvGrw,Thank you! Best explanation so far!,0,2024-08-04T15:34:31Z,2024-08-04T15:34:31Z
UCPjCiyW4vseTDgDpUuz2SJA,Great explanation!,0,2024-08-03T11:46:57Z,2024-08-03T11:46:57Z
UCwmnlwp0gxaCr-5i-lUddHw,we are currently at Q3 of 2024 and still no agentic AI,0,2024-08-02T22:00:59Z,2024-08-02T22:01:40Z
UCIS5G7-VEvpfP9qy1KmbjHA,very well explained. bravo!,0,2024-08-02T20:33:47Z,2024-08-02T20:33:47Z
UC7y-MxZDefOPjYRKtvPJaOg,"AI agents are like digital workers who can think and act alone to help industries with tasks. SmythOS features agents for data analysis, client service, and automating workflows, all handled without coding expertise. Inspiring chances!""",1,2024-08-02T06:43:59Z,2024-08-02T06:43:59Z
UCiOop8lw43oe1WQfXW3Rk5g,"Need to write everything down? it is hard to read and listen at the same time, because the color is too dark.",0,2024-08-02T01:47:04Z,2024-08-02T01:47:04Z
UCe_F155Ij5vZDHdqZ64JoQQ,quit showing-off your writing backwards and just stick to explaining that needs no writing on board.,0,2024-08-01T17:29:11Z,2024-08-01T17:29:11Z
UCBWFqrNLPq0n_RE_wpmDX0A,"If you are prone to burning, I would agree it is a complex problem haha

Great video!",0,2024-08-01T17:05:47Z,2024-08-01T17:05:47Z
UCm7P-clRa5OYcf0arz9Gafg,Ai I.S. Information System of Ni.,0,2024-08-01T10:11:16Z,2024-08-01T10:11:16Z
UCwgsvgFkLrcs6sd6bJpon2A,might as well try to describe AI on the walls of a cave,1,2024-08-01T09:37:08Z,2024-08-01T09:37:20Z
UCKWEhr_SqEm789TspVI4g5w,Смотрим твои видосы с дружбанами) всегда кекаем шо не в себя))),0,2024-08-01T08:30:26Z,2024-08-01T08:30:26Z
UCsgkfww4VU5K6HJQAbL98Pg,How does she write backwards from her perspective so well?,0,2024-08-01T08:27:32Z,2024-08-01T08:27:32Z
UCy_Qu8vnAo_M6UVA0kJ0KgA,This was a fantastic video,0,2024-08-01T06:58:32Z,2024-08-01T06:58:32Z
UCrK_gCe3k_rJcafEyMQdBRA,how are these videos made? is she writing backwards?,0,2024-08-01T06:57:50Z,2024-08-01T06:57:50Z
UC0IfJvS5OwbuPjCw7pSRRxw,Crisp. On-point. Well executed. Kudos to you and your team !,0,2024-07-31T14:09:32Z,2024-07-31T14:09:32Z
UC7OycWsJsaUyZb7BBYy3UsQ,How can I get this job? I am a physics teacher. Somebody help 😊,0,2024-07-31T12:48:22Z,2024-07-31T12:48:22Z
UCRExO85goqvaWCVFmEVStxA,Spoiler Alert: Everyone on the planet is now an AI agent whether they like it or not. You are the tree of knowledge/data.,0,2024-07-30T18:12:31Z,2024-07-30T18:12:31Z
UCzmpaaCJNNbvKxG4NXeX5rA,I love that they are called 'agents' like Mr. Smith in the Matrix. Just sayin'.,0,2024-07-30T14:38:13Z,2024-07-30T14:38:13Z
UClkesIT3l20UoBXP-h05twQ,Is simple reflex agents' logic controlled by LLM as well? Is ChatGPT considered an AI agent chatbot?,0,2024-07-30T13:02:37Z,2024-07-30T13:02:55Z
UCkqcFoRpgSYn_TVZlqq3qIg,"Great overview, this is iconic",0,2024-07-30T00:09:23Z,2024-07-30T00:09:23Z
UCE1-yJ1yjT1Mx12V2fSkVgg,Writing in reverse must be difficult. Kudos for clear explanations despite writing this way.,0,2024-07-29T20:47:37Z,2024-07-29T20:47:37Z
UCMGYtcXYySN4Yxd0Smw3DHg,I can't wait to buy a robot.,0,2024-07-29T19:22:51Z,2024-07-29T19:22:51Z
UC_bFfMXfbRzotm3wH3kNxKA,WELL done.,0,2024-07-28T22:02:10Z,2024-07-28T22:02:10Z
UCpqd5onT_Fra_i7LhtfbBKA,"AI agent are extremely limited, not scalable, not reliable, hard to debug, cannot be unit tested, and none deterministic... stay away from them",0,2024-07-27T06:06:20Z,2024-07-27T06:06:20Z
UCEZ2fz0fW_g-67bz9bpELnA,We have Agent Vinod,0,2024-07-26T17:26:58Z,2024-07-26T17:26:58Z
UCEmdh5QfkPw5GnVCJ5UsDrQ,Since when looking up leave balance becomes an AI problem? 🤦‍♂️ am I missing something here?,0,2024-07-26T01:44:49Z,2024-07-26T01:44:49Z
UCEmdh5QfkPw5GnVCJ5UsDrQ,Since when looking up leave balance becomes an AI problem? 🤦‍♂️ am I missing something here?,1,2024-07-26T01:44:41Z,2024-07-26T01:44:41Z
UCpw0K6p4lf2Ok4Vi11vvcnA,"""2024 will be the year of AI agents""
Oh my.... you're late to the party. ",0,2024-07-26T01:21:29Z,2024-07-26T01:21:29Z
UCL70VrGPBLX6dMz2F5_CUHA,Advisers still to be mentored by moderator,0,2024-07-25T19:46:08Z,2024-07-25T19:46:08Z
UCsYh16oS4vN8-ndYbEXuYhw,Compound is spelt as Coumpound...that is quite interesting...,0,2024-07-25T16:45:30Z,2024-07-25T16:45:30Z
UCZLMFTPWzv2yjPp508vUtLw,im as intrigued how you are writing from behind the screen ?,0,2024-07-25T13:37:28Z,2024-07-25T13:37:28Z
UCm4Sy7W36u_ZFOZWX9cd07w,Just yesterday I launched a prototype of a new agentic framework - Agent Zero.,0,2024-07-25T13:35:59Z,2024-07-25T13:35:59Z
UCgCmum0DAqODKpWicOViNSA,How long until AI agents are good enough for IBM consulting to turn a profit?,0,2024-07-25T12:59:33Z,2024-07-25T12:59:33Z
UCvV2yqsua1SF_Ssd0rRVgxQ,Great explanation of AI Agents! I love working with them and seeing them reason issues.,0,2024-07-25T10:49:59Z,2024-07-25T10:49:59Z
UC5l6rMWYXFAUKegwuS1chAQ,Take one bottle and apply it all over 😎,0,2024-07-25T00:40:16Z,2024-07-25T00:40:27Z
UCXDG3E-02sTsnmQhy9KCNaQ,Actually I wonder how you recorded this video?,0,2024-07-25T00:23:20Z,2024-07-25T00:23:20Z
UCutK_3ymoth4IozpXs2xhWA,"i asked chatgpt to write a program that uses openai apis, and is given ssh credentials to login to a computer. i told it to take prompts to do a task, turn that into a bash script, upload and run it. i got some very surprising things happen. ""say hello from golang"" had it download the compiler and install it, then write out a Go program that prints ""hello world"". Another was to ""count the words in the bible""; where the script had a curl request to download a bible first. An interesting task was to generate some fake network data of a src.ip talk to a dst.ip:port that some thing occurred. I then said:  select src.ip, dst.ip, dst.port, count(*) from networkdata.txt group by src.ip, dst.ip, dst.port ... and it wrote an awk script to give me an answer.

its main limitation was that it had to think about the whole task, and then go do the whole thing. even after i told it that I passed in the OPENAI_API_KEY, it did not get really creative and make its own loop to keep talking to OpenAI. But getting that loop right is definitely what Agents are. I initially wanted to grant control to a screen reader, the same as blind people use. In a lot of ways, agents would be perfect as screen readers. They can see and hear media, describe what's going on; and perform tasks. One of the more annoying tasks related to screen readers is getting bluetooth headphones and braille terminals all connected up correctly with the screen reader turned on. An OS with a screen reader that is on 100% of the time (which requires some re-design), would be able to do these sort of agent tasks. One of the first things that would come out of it would be a remote screen reader, that can get screen and audio snapshots in addition to sending back text for braille and speech; all in response to keyboard key movement.",0,2024-07-23T23:38:46Z,2024-07-23T23:38:46Z
UCMPlUDnok05qPtLuJqVP9KA,"""What is my purpose?"" ""You fetch sunscreen bottle"" … ""oh god""",4,2024-07-23T16:58:31Z,2024-07-23T16:58:31Z
UCtjN3ERu1cPhF4gXMsDjadg,What kind of a glass white board is used here? Excellent video 👍🏼,1,2024-07-23T12:06:35Z,2024-07-23T12:06:35Z
UCZrKvTuNLuZc_9BXCJKSGvg,Sounds not exactly on easier to adapt part,1,2024-07-23T09:09:50Z,2024-07-23T09:10:25Z
UCa6-Tg2U7opfFyv6_Kn_T5A,I don't care much about the content but am impressed is how she can write in a backward mirror image. That takes skill !!,84,2024-07-23T04:01:33Z,2024-07-23T04:01:33Z
UCWwfw3KgfghIHtryWtv0ipA,I've seen The Matrix,0,2024-07-22T03:05:16Z,2024-07-22T03:05:16Z
UCqUDYJ4ndLMQb6wBYOyz5ug,How she writing from the back of the screen with such neat hand writing,0,2024-07-22T01:13:40Z,2024-07-22T01:13:40Z
UCXhKmNRjEOyEOHgiYYpf0kw,Thank you for an excellent lecture.,0,2024-07-21T13:15:54Z,2024-07-21T13:15:54Z
UCksUajtg6pl-k-_qV07sMTA,Heel goed uitgelegd; beste presentatie over Agentic systems tot nu toe. E nu het vervolg. Hoe maak je een agentic system?,0,2024-07-20T19:10:14Z,2024-07-20T19:10:14Z
UCHsFAvMVf6m8zRPDo6eHRfw,This was actually very useful.,0,2024-07-20T13:43:43Z,2024-07-20T13:43:43Z
UC2WpCNOOVzgXZ8Cc5nJbpXg,The fact she can write backwards.,0,2024-07-20T06:48:23Z,2024-07-20T06:48:23Z
UCpUIW7ywLWuvY8S99cDU88A,Is it possible to fine-tune LLM by positively learning the conversations of AI agent teams that performed well on a projects and negatively learning the conversations of agent teams that performed poorly?,0,2024-07-20T05:40:02Z,2024-07-20T05:40:02Z
UCSfIocJ2hG8TK0eEfb_GiGA,Good video,0,2024-07-19T15:21:28Z,2024-07-19T15:21:28Z
UC5Ebl2XbIh8JgsLhpANyaDg,Boomer IBM,0,2024-07-19T12:59:58Z,2024-07-19T12:59:58Z
UC3uyZoSY1h4ytDHz_uDqONQ,WELL WELL WELL! Shit just got real,0,2024-07-19T12:04:30Z,2024-07-19T12:04:30Z
UCv67BEmtQ7IjB-LufbRgqDA,It’s Agent as in “Agent Smith” (in the Matrix). They are special.,0,2024-07-19T07:45:17Z,2024-07-19T07:45:17Z
UCmFq57s9_j_Ov7Kl1TgRFyg,"AI agents are transforming various industries by automating tasks, enhancing decision-making, and providing personalized experiences. With their ability to analyze vast amounts of data, adapt to new information, and interact with users in natural ways, AI agents are becoming integral to advancing technology and improving efficiency across sectors. As they continue to evolve, their potential to drive innovation and solve complex problems expands, offering exciting opportunities for the future.",4,2024-07-18T18:21:44Z,2024-07-18T18:21:44Z
UC_hJScC0Abp_eIchUspZETg,This feels like such an intermediary technology. We only need this because LLM's can't remember what they are working on. I expect the backtracking to be built into the LLM in a few years.,0,2024-07-18T18:01:37Z,2024-07-18T18:01:37Z
UC5mi8lXSIMpke0fyJQZM6Ig,"give her a vacation already, IBM",21,2024-07-18T17:04:55Z,2024-07-18T17:04:55Z
UCom3O6dkXSppyNj6lw-KlOg,Great topic and very well presented! Thank you!,1,2024-07-18T14:20:21Z,2024-07-18T14:20:21Z
UCZOt2__r4Uda4afEogioFRQ,"its a decent explanation, but i feel we are granting LLMs too much credit. They don't reason. They number crunch for the highest probability. That is all. And as for complex agentic behaviour, I can see over time their output becoming less stable not more as we add complexity. Imagine being told 1 minute you need 3 bottles, then running it again, and being told you need 5. Even that small a variation is outside what humans can generally achieve. Costs will rise, and so will variability.",7,2024-07-18T09:51:06Z,2024-07-18T09:57:12Z
UCqLvfwQFw6UtD0xR968A6Tg,Camera are mirror,0,2024-07-18T05:38:55Z,2024-07-18T05:38:55Z
UCE9OfujW6dvDa6Lqq9EEqew,Can AI agents (such as customized ChatGPT) internally connect with different tools to gather information?,0,2024-07-18T05:02:56Z,2024-07-18T05:02:56Z
UCzCFxnwuBfhwmxR2eSiorFw,Does RAG model are searching in database if you ask a question? Or does LLM considered as database or a huge .txt file? Then if you ask a gpt it look for answer in that file then give it back to you just like what google did or normal fetch query?,0,2024-07-17T21:24:56Z,2024-07-17T21:24:56Z
UCaLnYkq7qn34IlJsB2dldPw,awesome and unique presentation!,0,2024-07-17T19:49:54Z,2024-07-17T19:49:54Z
UCU_lXoTsFEKGkWITBOpVgyQ,"Thanks for the helpful tip! I tried it out and managed to get 5 out of 5 as well. I'm still in demo mode, but this gives me hope for when I start trading for real",0,2024-07-17T19:31:52Z,2024-07-17T19:31:52Z
UCLdB4sAxrynIAYf781phnNg,This mental model of agents and LLMs is brilliant.,0,2024-07-17T18:56:33Z,2024-07-17T18:56:33Z
UCQpDUx09a1yS_1gkpRE9dfA,do the colors have any meaning?,0,2024-07-17T17:54:46Z,2024-07-17T17:54:46Z
UC5RYNmvh8qrI6cfCcqGsdlw,can anyone explain me how will llm create search query,0,2024-07-17T17:41:53Z,2024-07-17T17:41:53Z
UCI15WI3-96PGbBLAVnJBQFg,"What is so stupid is that these egg-heads do not realize that Agents only kick the can down the road. The system still does not have a clue how to design the Agent OR WHICH ONES TO USE. They do not reliably solve the problem of choice. They just confuse it.  If you design a specific agent it will give you the results you want. But who says that Agent is valid ?  It is just as invalid as when you started out.  And they fool you into believing they work when that may not be the case. I do not see where AI will ever produce ""relevance"". And as such it may be licking a dead horse.",0,2024-07-17T16:58:41Z,2024-07-17T16:58:41Z
UCy8PzLiL2qq5YAWYP_SbDKQ,The most interesting part was the vacation part,0,2024-07-17T15:52:46Z,2024-07-17T15:52:46Z
UCyA7XW1v4xWAB_f5yS00z_w,How do we get to this point being a complete beginner to this AI technology domain ?,0,2024-07-17T13:21:35Z,2024-07-17T13:21:35Z
UCYAdc2avzO6ld9EmQoY-IKQ,What sorcery is this,0,2024-07-17T13:16:39Z,2024-07-17T13:16:39Z
UC2eL4mp3vKqapXUm80MWw0w,"ur positive energy is contagious and your videos always brighten up my day, thank you!!! 😉",6,2024-07-17T13:04:39Z,2024-07-17T13:04:39Z
UCFRi8loMyPEQY69Gitn40cw,❤❤❤❤❤❤,0,2024-07-17T11:11:14Z,2024-07-17T11:11:14Z
UCwOaLJ39XEIMEVAJVMnh55w,"I asked these questions to myself two-three days ago and, by surprise, I was able to answer them by myself as well.",0,2024-07-17T10:30:53Z,2024-07-17T10:31:04Z
UCa40RgaY_AoBvq7LXM5a9YA,How are video effects done?,0,2024-07-17T09:19:56Z,2024-07-17T09:19:56Z
UCF4jEPH8aaOpuw5Ah8nTwpQ,Excellent,0,2024-07-17T09:14:06Z,2024-07-17T09:14:06Z
UCB_9PebzVMk7up0fON_xbnQ,I like the last part when you explained when to use agentic or simple rag approach. Thanks.,15,2024-07-17T04:52:32Z,2024-07-17T04:52:32Z
UCCvZuqwT0h7HBNJOmeGY-Iw,"I am working on an LLM agent system where each LLM is roleplaying as a different function of the mind. Each layered to be seemingly separate, yet whole and complete. Looking for help if you want to volunteer.",1,2024-07-16T22:04:17Z,2024-07-16T22:04:17Z
UCsel7sz9UXGLYfiWzXqFJbg,"I'm not an IT person by any stretch of the imagination, but I'm encountering this technology more and more in my development of a Media Asset Management system for our non-profit media organization. The software products leveraging AI and agents is exploding into our field of view, and this explanation was very helpful. You're helping me anticipate questions and critiques to apply to vendors offering new products.",21,2024-07-16T16:21:11Z,2024-07-16T16:21:11Z
UCQL2-wInltO4hKmUq1ijg5g,IZLEDIM,0,2024-07-16T14:23:32Z,2024-07-16T14:23:32Z
UCmUMtNkxnOCwOHlyD0lyh0Q,"9:35 AI: the recommended number of 20-ounce sunscreen bottles is 5,222,429. You're welcome.""",1,2024-07-16T12:12:36Z,2024-07-16T12:13:15Z
UCIdOeIbI37f5OiFn4M1HyIA,are we gonna just ignore the fact that she writes text as mirrored image effortlessly ?!?!?!?!?!???!!?!?!!!!!!!😱😱😱😱😱😱😱😱,266,2024-07-16T12:08:56Z,2024-07-16T12:08:56Z
UCVf73gSrRb-LYqOQXvEfUuA,"The best advantage of agents is the ability to check and verify each llm output, in addition to querying your leave balance, it can also query your leave entitlement, and how many leave days have been used up, to compare. This will take the accuracy of AI systems from 75% to 99.95%.",0,2024-07-16T11:11:08Z,2024-07-16T11:11:08Z
UCoWOOw238D83c4UCIP5WvdQ,"Great explanation, thank you!",0,2024-07-16T11:00:48Z,2024-07-16T11:00:48Z
UC_KcojfC3siglwxbhux0-oA,first! I wanna learn how to write in reverse like that!,0,2024-07-16T09:40:43Z,2024-07-16T09:40:43Z
UCRpXeaGCDoCtrlShlmPWHMw,Brilliant Explanation!,0,2024-07-16T09:37:05Z,2024-07-16T09:37:05Z
UCMuGi1FK1EgAkzk7lx6T8xg,Nice,0,2024-07-16T08:41:10Z,2024-07-16T08:41:10Z
UC0_myG0D6rcmedEjkmDcwIw,The constant change of colored pens delays the narrative and is very distracting,0,2024-07-16T08:12:11Z,2024-07-16T08:12:11Z
UCc9W1HLoZ_CjdUJTK2h9cow,Thanks for the amazing explaination.,0,2024-07-16T07:49:40Z,2024-07-16T07:49:40Z
UCE75mRJcJJxjU7mqQIu1pwg,🎉,0,2024-07-16T07:47:13Z,2024-07-16T07:47:13Z
UCex6Dj690ko0KJN2V1LW9EQ,Nice overall picture of how AI agents are evolving.,2,2024-07-16T06:04:34Z,2024-07-16T06:04:34Z
UCBND0Na9E76xseBpv-sUBZQ,This sounds like a predefined rigid process that requires upfront knowledge of all the workflows that translate into an agentic process. Which sounds highly limited with an expectation of comprehensive knowledge. Am I right in my interpretation?,0,2024-07-16T05:37:03Z,2024-07-16T05:37:03Z
UC4Gl5XoDjZkDAg2KmmJWxGg,"While traditional AI agents require extensive coding and technical expertise, SmythOS revolutionizes AI development with its no-code interface, making it accessible to all. SmythOS's robust integrations and secure, collaborative intelligence capabilities surpass the limitations of standard AI agents",0,2024-07-16T04:41:11Z,2024-07-16T04:41:11Z
UC5_RxYsYUYuNkPF3u5nKBJA,How the hell is she writing right to left?,0,2024-07-16T04:30:10Z,2024-07-16T04:30:49Z
UCqeHmnfsBzRINJLa7osQdpQ,"Amazing explanation, thanks for sharing!",0,2024-07-16T04:15:23Z,2024-07-16T04:15:23Z
UCCv4jLv51-xUkR2vi3sGpQQ,"I like the way She explained everything including LLM RAG, Compound AI systems.",3,2024-07-16T03:23:11Z,2024-07-16T03:23:11Z
UCCv4jLv51-xUkR2vi3sGpQQ,Very informative.,0,2024-07-16T03:21:53Z,2024-07-16T03:21:53Z
UC6p0iUR0aPTIx9AfOnnqP4Q,Well organised and putting things in a proper perspective,0,2024-07-16T03:11:02Z,2024-07-16T03:13:31Z
UC6jiE6jdWPEE9YmvhM9_2_Q,"Tópico interessante e atual, me faz lembrar do João Moura e CrewAi, um brasileiro despontado na ideia e execução de agentes através de sua plataforma. Thanks for the knowledge sharing, nice content.",0,2024-07-16T03:08:26Z,2024-07-16T03:08:26Z
UCfVNbaXS2DSR4FUGR3f6ubQ,Agent Smith,0,2024-07-16T02:39:26Z,2024-07-16T02:39:26Z
UCh8254XbnWPbg7XMLfCR2zQ,This was a really helpful video for me.  These IBM videos have really great content.,1,2024-07-16T02:16:57Z,2024-07-16T02:16:57Z
UCnxRlL0ncLkT4q-iKbOeS4g,"Fantastic Maya! Your detailed explanation of the shift from monolithic AI models to modular, compound AI systems is enlightening. It's fascinating to see how the integration of LLMs with agent-based systems can enhance adaptability and enable more dynamic interactions across various applications. I'm especially intrigued by the 'ReAct' framework, Combining Reason, Action, and Access memory—as a means to boost AI's adaptability and autonomy. Looking forward to more insights on this topic!

With the Rise of AI Agents in 2024, the Age of 'Jarvis' is on the horizon 🤖",1,2024-07-16T02:15:05Z,2024-07-16T02:15:05Z
UCog3AlbmM1sj0_u-2NDFshA,"Very valuable video. I think this topic has potential for another couple videos about how we might implement it (bunch of small distilled slm's like phi-3-128k instead of big ones for ex. to make it runnable on some decent (not necessary macs) laptops). Complex systems relatively new concept but we already have overwhelmingly many platforms. tools and techniques like langchain, graphRAG, beam etc. and another important moment is to find the simple way to compare those complex system for efficiency. Crazy interesting topic, Thank You for your effort. Liked",1,2024-07-16T01:49:33Z,2024-07-16T02:52:02Z
UCyBWbTRsmsYvaQRTKnFCTWw,How do u benchmark performance ?  Seems like probability of errors can go up too. Ref for such research? Thx u.,2,2024-07-16T01:31:49Z,2024-07-16T01:32:17Z
UCWvY2vrzDVK_9Sz9uoF0IxQ,"There are probably few more significant questions to ask here, but can she really write au rebours?",0,2024-07-16T00:49:53Z,2024-07-16T00:49:53Z
UCRiyVKxHDY-DNmt-IcXSeyQ,Great explaination for agents! Helpful! Thank you,3,2024-07-15T23:40:37Z,2024-07-15T23:40:37Z
UCmmLU4qUHAC8D1-yNDvPA2Q,"This video is pretty awesome, though I think it makes things sound a bit more complicated than reality.",0,2024-07-15T23:10:36Z,2024-07-15T23:10:36Z
UCLJRYntGmroPGaHE51QEYvg,I am AI pro after this lol,0,2024-07-15T22:49:44Z,2024-07-15T22:49:44Z
UClJWe44HuqIQ_vzvTP0bzXQ,Coumpound. Do you guys really write backwards? 😃,5,2024-07-15T22:42:14Z,2024-07-15T22:42:14Z
UC4LhFdttKPyXxxatz5Rpr5Q,Well done and hope Miss Maya will speak at our AI Summit in September for a Fireside discussion at GatherVerse AI Evolve Summit. Well done and thank you.,0,2024-07-15T21:37:05Z,2024-07-15T21:37:05Z
UCitXU-G_DRTTfmEzyMKrdqQ,My English is weak why you don’t upload Urdu or Hindi multiple languages audio track it will help to understand AI concept,0,2024-07-15T21:27:27Z,2024-07-15T21:27:27Z
UCBqwOgsm4rgNHIF5w_lOl-Q,"That was awesome 

Thanks",0,2024-07-15T21:26:34Z,2024-07-15T21:26:34Z
UC1Wvk2pYKZNFARD-42plTJA,"Hi, What program do you use to write down on the board?",0,2024-07-15T20:57:47Z,2024-07-15T20:57:47Z
UC3gsqQnEtbF5BJnwNHXjrRg,"Clear and consise, thank you Maya Murad, appreciate the informations🙏🏼",0,2024-07-15T20:40:57Z,2024-07-15T20:41:14Z
UC5Lpw6PLJyZiHjvxRvlfpqg,give llm access to calendar db. 🤯,0,2024-07-15T19:52:27Z,2024-07-15T19:52:27Z
UCQQ4x2My25sNRO8J_NwJG7g,Excellent explanation by Maya! 👏🙌,0,2024-07-15T19:49:00Z,2024-07-15T19:49:00Z
UCexPD6FuwNUnAqsphFB1jbA,"A Professor with Military funding creates a user query ""Plan & Test building an LLM to understand global conflict and how to win in the case war."" 🤔

2 days later he retires and thinks nothing of it. 3 years pass and his phone rings...

""Hello Professor, you're a difficult man to reach. Would you like to play a game of thermonuclear war?""

Autonomous 'reasoning' agents that can plan, execute, evaluate and iterate. The future is here!",0,2024-07-15T19:34:00Z,2024-07-15T19:34:00Z
UCYXK88fEfC7rcHSLIZ1J46Q,"The community appreciates your time, dedication and passion to share your knowledge on AI topics.",0,2024-07-15T19:13:45Z,2024-07-15T19:13:45Z
UC_d480UqzNrRa51RHAMmnrw,"The next step would be agents that build their own ""programmatic"" way to solve the problem when it is a repetitive task",2,2024-07-15T18:37:40Z,2024-07-15T18:39:32Z
UCKKRfWFV9M_61hL8k-Vw2ow,Very clearly explained and informative.,0,2024-07-15T18:19:14Z,2024-07-15T18:19:14Z
UCcrCkxq707DGjLtUIdACncA,"ah, no... we need persons on the phone not a chip.... i need someone to cry and scream to. ai is not vulnarable to this... we dont want do scream at a chip, because it does not have any effect and it does not give the customer a good feeling... if i want to have a direction about what my issue is i just read the handbook^^ or ask mom... when i call some company i want to talk to a human... what is so hard to understand :)",0,2024-07-15T17:38:51Z,2024-07-15T17:38:51Z
UCPR4DV8qMQVs_YBa-CQZQBQ,"Absolutely! The focus of multi agent systems will be the major need.

Ensuring large context can be narrowed and integrated into systems unlocks so much potential. 

Our software is solving the problems with multi agent group chat productivity environments and I really believe going from the chainsaw of AI to the scalpel is the future 👌",0,2024-07-15T16:31:41Z,2024-07-15T16:31:41Z
UCeeJVbu9y1MYdmraD1yQcWg,They don’t know the answer to this question,0,2024-07-15T16:29:31Z,2024-07-15T16:29:31Z
UCXt9c6rqVJIQQInapwgFD8A,1. When will this be available? 2. Are there any UI demos?,0,2024-07-15T16:27:47Z,2024-07-15T16:27:47Z
UChRUjUa6gZkS_5qDHHDzSDA,"Beautiful stuff, Thank you so much🎉",0,2024-07-15T16:20:01Z,2024-07-15T16:20:01Z
